fecha,Total de cuentas validadas,"Cuentas validadas de Banco Autofin México, S.A.","Cuentas validadas de Banco Bancrea, S.A.","Cuentas validadas de Banco Ahorro Famsa, S.A.","Cuentas validadas de Bansi, S.A.","Cuentas validadas de BanCoppel, S.A.","Cuentas validadas de Banco del Bajío, S.A.","Cuentas validadas de Banco Base, S.A.","Cuentas validadas de Bankaool, S.A.","Cuentas validadas de Banco del Ahorro Nacional y Servicios Financieros, S.N.C.",Cuentas validadas de Banco Regional S.A.,"Cuentas validadas de Banco Actinver, S.A.","Cuentas validadas de Banco Azteca, S.A.","Cuentas validadas de Banco Nacional del Ejército, Fuerza Aérea y Armada","Cuentas validadas de Banco Mercantil del Norte, S.A.","Cuentas validadas de Banca Afirme, S.A.","Cuentas validadas de ABC Capital, S.A.","Cuentas validadas de Banco Nacional de México, S.A.","Cuentas validadas de Opciones Empresariales del Noreste, S.A. de C.V.","Cuentas validadas de BBVA Bancomer, S.A.","Cuentas validadas de Scotiabank Inverlat, S.A.","Cuentas validadas de Intercam Banco, S.A.","Cuentas validadas de Banca Mifel, S.A.","Cuentas validadas de Banco Ve Por Mas, S.A.","Cuentas validadas de Banco Pagatodo, S.A.","Cuentas validadas de Fundación Dondé Banco, S.A.","Cuentas validadas de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Cuentas validadas de Banco Monex, S.A.","Cuentas validadas de Banco Compartamos, S.A.","Cuentas validadas de HSBC México, S.A.","Cuentas validadas de Banco Inbursa, S.A.","Cuentas validadas de CIBanco, S.A.","Cuentas validadas de Banco Invex, S.A.","Cuentas validadas de Banco Santander (México), S.A.","Cuentas validadas de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Cuentas validadas de Banco Multiva, S.A.","Cuentas validadas de Banco Inmobiliario Mexicano, S.A.","Cuentas validadas de Consubanco, S.A","Cuentas validadas de Banco Sabadell, S.A.","Cuentas validadas de Accendo Banco, S.A.","Cuentas validadas de Operadora de Pagos Móviles de México, S.A de C.V."
2022-03-09,"109,269",0,0,N/E,0,839,15,0,1,0,71,0,470,12,172,15,3,"1,516",8,"8,628",211,0,0,0,6,0,0,0,3,193,28,0,0,"97,062",13,0,2,0,1,N/E,0
2022-03-10,"-1,074,098",0,0,N/E,-15,896,10,0,1,0,92,0,421,13,233,25,1,"-1,085,669",6,"9,110",203,4,0,2,3,0,3,0,3,263,35,1,0,249,9,0,3,0,0,N/E,0
2022-03-11,"1,101,437",1,0,N/E,0,921,16,0,0,0,103,0,468,17,229,36,0,"1,088,807",6,"10,079",203,6,3,0,3,0,0,0,6,272,36,0,0,218,7,0,0,0,0,N/E,0
2022-03-12,"10,663",0,0,N/E,0,861,14,0,0,0,87,0,408,16,152,17,0,"1,066",0,"7,406",169,2,0,0,3,0,0,0,1,207,23,0,0,221,10,0,1,-1,0,N/E,0
2022-03-13,"8,866",0,0,N/E,0,842,9,0,0,0,54,0,418,25,119,16,1,838,0,"6,053",117,1,1,1,1,0,0,0,3,168,20,0,0,168,10,0,1,0,0,N/E,0
2022-03-14,"13,625",0,1,N/E,0,"1,050",12,0,0,0,81,0,366,28,191,25,0,"1,400",5,"9,703",201,1,2,0,2,0,0,2,6,273,34,0,0,236,5,0,1,0,0,N/E,0
2022-03-15,"15,174",0,1,N/E,0,"1,003",25,0,1,0,116,0,445,31,239,34,0,"1,590",3,"10,741",246,3,3,0,4,0,0,0,4,315,32,0,0,261,5,-1,0,0,73,N/E,0
2022-03-16,"13,410",0,0,N/E,15,"1,048",19,2,0,0,107,0,469,35,200,41,0,"1,409",15,"9,240",236,4,2,0,5,0,3,0,8,252,15,1,1,267,15,0,1,0,0,N/E,0
2022-03-17,"13,195",1,0,N/E,0,"1,021",12,1,0,0,97,0,406,21,222,37,0,"1,470",4,"9,098",252,4,2,2,5,0,0,0,6,275,36,0,0,209,13,0,0,0,1,N/E,0
2022-03-18,"12,443",1,1,N/E,0,956,24,0,0,0,80,0,404,19,227,32,0,"1,476",5,"8,430",234,1,1,1,2,0,0,0,3,304,21,0,1,217,3,0,0,0,0,N/E,0
2022-03-19,"10,188",1,0,N/E,0,946,12,0,1,0,65,0,428,13,170,9,0,"1,032",1,"6,896",184,0,1,0,-1,0,0,0,4,210,-2,0,0,207,10,0,1,0,0,N/E,0
2022-03-20,"8,277",0,0,N/E,0,882,10,0,0,0,58,1,455,7,163,13,1,675,0,"5,519",124,1,2,0,0,0,0,0,2,169,0,0,0,191,3,0,1,0,0,N/E,0
2022-03-21,"9,572",0,0,N/E,0,"1,094",7,0,0,0,55,0,427,17,151,15,1,925,6,"6,337",163,3,1,0,0,0,0,0,5,188,0,0,0,170,7,0,0,0,0,N/E,0
2022-03-22,"11,946",0,0,N/E,0,"1,003",10,0,1,0,82,0,422,20,172,22,0,"1,265",13,"8,319",187,1,2,0,0,0,2,0,5,173,19,0,0,222,5,0,0,1,0,N/E,0
2022-03-23,"12,311",0,0,N/E,0,974,11,0,4,0,80,0,416,15,192,22,0,"1,396",6,"8,522",202,2,1,0,10,0,3,0,3,201,38,0,0,202,11,0,0,0,0,N/E,0
2022-03-24,"12,404",0,0,N/E,0,"1,014",7,0,0,0,95,0,434,16,219,23,1,"1,514",4,"8,372",201,4,0,1,6,0,2,0,9,249,23,1,0,199,7,0,2,0,1,N/E,0
2022-03-25,"12,843",3,0,N/E,0,983,17,0,0,0,101,1,456,19,231,32,1,"1,656",6,"8,556",192,2,2,1,7,0,1,0,12,313,28,0,0,213,9,0,1,0,0,N/E,0
2022-03-26,"10,494",0,0,N/E,0,"1,023",6,0,0,0,79,0,412,16,172,12,0,964,0,"7,031",335,0,2,0,3,0,0,0,4,217,19,0,1,187,8,0,2,1,0,N/E,0
2022-03-27,"7,993",0,0,N/E,0,896,6,0,0,0,70,0,393,12,162,12,1,667,1,"5,082",346,0,1,0,2,0,1,0,1,142,17,0,0,174,7,0,0,0,0,N/E,0
2022-03-28,"12,860",0,0,N/E,0,"1,163",11,0,0,0,86,0,441,18,232,25,1,"1,319",6,"8,549",514,2,2,0,4,0,0,0,5,236,26,1,0,218,1,0,0,0,0,N/E,0
2022-03-29,"12,631",0,0,N/E,0,"1,024",19,0,2,0,96,1,430,38,225,18,1,"1,349",2,"8,495",416,4,1,0,3,0,0,0,4,213,47,0,0,233,10,0,0,0,0,N/E,0
2022-03-30,"14,571",1,0,N/E,0,"1,209",15,0,0,0,91,0,511,34,288,23,0,"1,622",0,"9,720",409,4,3,0,5,0,1,0,4,332,40,0,0,251,7,0,1,0,0,N/E,0
2022-03-31,"13,827",1,-1,N/E,1,"1,225",16,0,0,0,112,0,511,25,347,30,0,"1,525",0,"8,772",382,4,4,0,-1,0,1,0,1,434,44,0,0,379,14,0,1,0,0,N/E,0
2022-04-01,"2,496",0,0,N/E,0,813,11,0,0,0,99,0,517,22,283,26,0,"1,745",0,"-2,090",303,5,-1,0,10,0,5,0,8,405,26,0,0,304,5,0,0,0,0,N/E,0
2022-04-02,"12,012",0,0,N/E,0,"1,210",16,0,0,0,90,0,413,17,201,18,0,"1,101",-1,"8,166",207,1,1,0,1,0,0,0,6,250,25,0,0,267,21,0,0,2,0,N/E,0
2022-04-03,"8,754",0,0,N/E,0,907,11,0,0,0,67,0,375,16,153,12,1,738,0,"5,931",162,1,1,0,3,0,0,0,2,190,18,0,2,156,8,0,0,0,0,N/E,0
2022-04-04,"12,896",0,0,N/E,0,"1,208",16,0,0,0,93,0,420,14,247,24,0,"1,371",0,"8,803",226,4,0,1,3,0,1,0,1,214,34,0,0,208,2,0,3,3,0,N/E,0
2022-04-05,"11,917",0,0,N/E,0,"1,126",14,0,0,0,116,1,437,22,204,29,2,"1,400",-3,"7,841",241,4,1,0,5,0,1,0,3,224,23,0,0,216,10,0,0,0,0,N/E,0
2022-04-06,"12,487",0,0,N/E,0,"1,100",21,0,0,0,88,0,414,9,252,29,1,"1,429",-2,"8,340",263,1,1,1,6,0,3,0,2,251,36,0,1,223,16,0,0,0,2,N/E,0
2022-04-07,"12,107",0,0,N/E,0,998,13,0,1,0,74,0,386,13,231,18,0,"1,482",-1,"8,179",228,1,1,0,7,0,1,0,5,245,34,0,0,187,1,0,3,0,0,N/E,0
2022-04-08,"12,108",0,0,N/E,0,"1,097",21,0,1,0,77,0,410,-1,279,22,3,"1,417",10,"7,978",207,2,0,0,7,0,0,0,1,280,30,0,0,263,4,0,0,0,0,N/E,0
2022-04-09,"10,034",0,0,N/E,0,"1,191",7,0,0,0,72,0,390,-1,176,15,1,963,3,"6,535",187,4,1,0,2,0,0,0,5,210,23,0,0,233,17,0,0,0,0,N/E,0
2022-04-10,"7,738",0,0,N/E,0,872,12,0,0,0,83,0,281,-1,124,10,0,645,0,"5,195",128,1,0,0,1,0,0,0,5,173,12,0,0,188,8,0,1,0,0,N/E,0
2022-04-11,"12,443",0,0,N/E,0,"1,318",7,0,0,0,78,0,387,0,182,26,0,"1,256",7,"8,493",207,2,2,0,1,0,1,0,6,219,34,0,0,207,8,0,2,0,0,N/E,0
2022-04-12,"12,585",2,0,N/E,0,"1,235",17,0,0,0,80,0,452,15,193,28,0,"1,489",3,"8,318",214,1,1,1,1,0,0,0,4,262,25,1,0,226,14,0,1,1,1,N/E,0
2022-04-13,"3,878",0,0,N/E,0,"1,079",26,0,0,0,99,0,438,41,261,37,2,"1,700",9,-728,247,1,6,2,5,0,0,0,6,327,43,2,0,265,7,0,2,1,0,N/E,0
2022-04-14,"6,099",1,0,N/E,0,"1,087",24,0,0,0,72,0,435,33,202,25,0,"1,100",0,"2,358",178,0,5,0,3,0,0,0,4,263,24,0,0,263,20,0,0,2,0,N/E,0
2022-04-15,"9,098",0,0,N/E,0,923,11,0,0,0,82,0,417,24,175,12,3,937,0,"5,895",163,1,0,0,3,0,0,0,2,229,18,0,0,186,17,0,0,0,0,N/E,0
2022-04-16,"8,529",2,0,N/E,0,"1,092",13,0,0,0,59,0,390,14,149,21,0,804,0,"5,432",139,2,0,0,1,0,0,0,4,187,13,0,2,194,10,0,1,0,0,N/E,0
2022-04-17,"7,708",1,0,N/E,0,886,8,0,0,0,46,0,362,13,157,11,3,624,0,"5,108",121,0,0,0,3,0,0,0,5,181,10,0,1,152,14,0,0,2,0,N/E,0
2022-04-18,"11,418",0,0,N/E,0,"1,166",22,0,-1,0,88,0,366,13,184,36,2,548,4,"8,358",125,1,3,0,3,0,0,0,8,234,23,0,0,237,-2,0,0,0,0,N/E,0
2022-04-19,"18,907",1,0,N/E,0,"1,453",16,0,0,0,92,1,459,12,226,23,1,"1,672",8,"14,090",219,1,0,1,4,0,1,0,3,259,31,1,0,324,9,0,0,0,0,N/E,0
2022-04-20,"6,548",0,0,N/E,0,"1,329",14,0,0,0,90,0,420,24,251,31,1,"1,422",3,"2,305",157,4,4,0,3,0,1,1,5,264,18,4,0,182,14,0,0,0,1,N/E,0
2022-04-21,"12,798",0,0,N/E,0,"1,273",17,1,0,0,89,0,389,17,252,44,2,"1,596",4,"8,341",199,0,0,1,3,0,1,0,6,313,20,0,-1,219,12,0,0,0,0,N/E,0
2022-04-22,"12,200",1,0,N/E,0,"1,160",14,0,0,0,89,0,437,18,261,30,1,"1,515",7,"7,815",178,3,3,2,3,0,0,0,3,370,34,0,2,239,13,0,1,1,0,N/E,0
2022-04-23,"8,584",0,0,N/E,0,"1,097",10,0,0,0,69,0,393,14,181,17,2,821,1,"5,371",138,2,1,0,4,0,0,0,4,227,30,0,0,190,11,0,0,1,0,N/E,0
2022-04-24,"7,040",0,0,N/E,0,985,5,0,0,0,59,0,343,18,144,32,3,593,0,"4,352",118,2,1,0,1,0,0,0,4,187,19,0,0,162,12,0,0,0,0,N/E,0
2022-04-25,"10,844",0,0,N/E,0,"1,181",10,0,0,0,85,1,375,16,203,30,0,"1,283",7,"6,963",169,2,2,3,6,0,0,0,2,267,31,0,0,199,9,0,0,0,0,N/E,0
2022-04-26,"11,499",0,0,N/E,0,"1,084",10,0,0,0,121,0,489,25,199,36,4,"1,311",2,"7,563",165,1,4,0,6,0,1,0,4,225,30,0,0,206,12,0,1,0,0,N/E,0
2022-04-27,"12,018",0,0,N/E,0,"1,077",17,0,2,0,90,0,398,15,243,41,1,"1,342",3,"8,131",170,6,0,0,1,0,0,0,8,217,29,0,0,219,8,0,0,0,0,N/E,0
2022-04-28,"10,847",0,1,N/E,1,934,19,0,0,0,97,1,389,28,246,27,3,"1,406",2,"6,843",180,0,1,0,0,0,0,0,2,353,35,0,5,266,7,0,1,0,0,N/E,0
2022-04-29,"6,270",3,0,N/E,0,756,32,0,0,0,92,0,298,43,274,35,2,"1,334",6,"2,436",179,3,4,2,1,1,0,0,3,363,33,0,0,357,11,0,1,0,1,N/E,0
2022-04-30,"5,712",0,0,N/E,0,932,13,0,0,0,85,0,321,14,190,19,1,789,0,"2,661",145,0,0,0,0,0,-1,0,4,248,26,0,0,252,12,0,0,1,0,N/E,0
2022-05-01,"6,635",0,0,N/E,0,901,16,0,0,0,75,0,291,7,165,18,0,687,1,"3,916",139,0,3,0,2,0,0,1,2,181,27,0,0,195,8,0,0,0,0,N/E,0
2022-05-02,"9,638",1,0,N/E,0,"1,159",26,0,0,0,110,0,348,14,188,32,0,"1,043",5,"6,055",-7,4,2,2,4,0,1,1,5,295,21,0,0,312,16,0,0,1,0,N/E,0
2022-05-03,"9,289",2,2,N/E,3,756,11,0,0,0,92,0,367,24,226,26,1,"1,132",3,"6,015",177,4,1,0,6,0,-1,0,4,197,36,1,0,199,5,0,0,0,0,N/E,0
2022-05-04,"9,715",0,0,N/E,0,168,16,0,0,0,85,0,413,21,227,20,0,"1,299",3,"6,781",159,3,0,0,2,0,0,2,9,269,26,1,0,199,9,0,2,0,1,N/E,0
2022-05-05,"12,528",0,0,N/E,0,740,12,0,0,0,83,0,412,10,236,39,2,"1,422",5,"8,815",196,4,-1,1,5,0,-1,1,8,270,37,0,0,225,6,0,0,1,0,N/E,0
2022-05-06,"2,151",2,0,N/E,-7,817,-33,-1,-1,-4,-35,-5,-375,6,-319,-64,0,454,2,"4,876",116,1,-7,-1,2,0,-2,0,2,"-2,728",-36,0,0,-332,-168,-5,1,0,-5,N/E,0
2022-05-07,"10,094",0,0,N/E,1,"1,165",22,0,0,0,56,0,362,9,157,14,0,996,1,"6,712",132,1,1,2,2,0,0,0,3,204,22,1,0,211,18,0,0,1,1,N/E,0
2022-05-08,"7,823",1,0,N/E,0,465,19,0,0,0,51,0,333,16,153,19,3,708,1,"5,573",129,2,2,0,3,0,0,0,1,174,15,0,0,146,9,0,0,0,0,N/E,0
2022-05-09,"12,245",0,0,N/E,1,879,12,0,1,0,75,0,388,4,161,34,1,"1,103",3,"8,914",150,5,0,0,2,0,0,0,7,275,42,0,0,175,13,0,0,0,0,N/E,0
2022-05-10,"12,332",0,0,N/E,0,"1,003",12,0,0,0,89,0,334,39,198,16,0,"1,136",8,"8,857",129,0,5,1,1,0,0,0,3,243,26,0,0,215,14,0,3,0,0,N/E,0
2022-05-11,"12,441",0,0,N/E,0,"1,018",12,0,0,0,97,0,363,24,209,24,0,"1,319",8,"8,710",135,2,5,2,2,0,0,0,8,238,42,2,1,209,11,0,0,0,0,N/E,0
2022-05-12,"11,776",0,0,N/E,0,479,13,0,0,0,94,0,408,24,222,27,1,"1,464",10,"8,306",163,2,1,1,7,0,0,0,7,270,29,0,0,230,14,2,0,2,0,N/E,0
2022-05-13,"6,564",1,0,N/E,1,663,28,0,1,0,113,0,418,15,276,44,1,"1,388",4,"2,675",240,0,4,3,1,0,0,0,9,346,36,2,0,277,16,0,2,0,0,N/E,0
2022-05-14,"9,273",0,0,N/E,0,241,17,0,0,0,76,2,360,14,183,18,1,"1,044",1,"6,590",177,4,1,0,2,0,0,1,2,265,31,0,0,233,8,0,1,1,0,N/E,0
2022-05-15,"7,921",0,0,N/E,0,301,10,0,1,0,77,0,366,18,151,18,0,741,0,"5,671",123,2,2,0,1,0,0,0,5,198,17,0,0,205,14,0,0,0,0,N/E,0
2022-05-16,"10,745",3,1,N/E,0,769,19,0,2,0,86,1,351,29,208,26,0,"1,228",7,"7,278",179,3,1,0,0,0,0,0,5,291,35,0,0,211,11,1,0,0,0,N/E,0
2022-05-17,"10,660",0,1,N/E,0,854,17,0,0,1,92,1,344,19,208,33,0,"1,250",7,"7,097",190,5,4,2,2,0,0,0,5,285,30,0,0,204,8,0,0,0,1,N/E,0
2022-05-18,"11,134",0,0,N/E,0,"1,196",15,1,0,0,75,0,345,14,225,31,1,"1,173",6,"7,273",170,2,0,1,7,0,1,0,6,343,26,0,0,214,9,0,0,0,0,N/E,0
2022-05-19,"-88,594",-1,0,N/E,-13,-549,-196,-1,-4,-2,-325,-26,"-3,425",-50,"-3,937","-2,620",0,"-2,870",-38,867,-282,-7,-13,-2,-9,-4,-2,-1,-35,"-70,273",-200,-5,-3,"-3,594",-931,-13,0,-22,-8,N/E,0
2022-05-20,"11,357",0,0,N/E,0,993,22,0,0,0,91,0,411,25,211,30,0,"1,292",5,"7,473",166,1,3,1,2,0,1,1,2,330,50,0,0,236,9,0,1,0,0,N/E,1
2022-05-21,"9,825",0,0,N/E,0,"1,163",12,0,0,0,94,0,383,9,129,17,1,813,2,"6,619",136,1,4,1,5,0,0,1,6,192,28,0,0,195,14,0,0,0,0,N/E,0
2022-05-22,"7,984",0,0,N/E,1,970,13,0,0,0,55,0,366,4,144,11,0,630,0,"5,327",123,1,0,1,1,0,0,0,2,137,16,0,0,173,9,0,0,0,0,N/E,0
2022-05-23,"11,761",0,0,N/E,0,"1,222",18,0,0,0,80,0,387,14,208,26,0,"1,183",5,"8,017",142,1,3,0,5,0,0,0,6,221,17,0,0,195,10,0,0,1,0,N/E,0
2022-05-24,"11,340",0,0,N/E,0,"1,144",11,0,0,0,87,0,379,19,197,31,0,"1,293",6,"7,487",140,9,0,0,1,1,0,0,4,264,35,1,0,220,9,0,2,0,0,N/E,0
2022-05-25,"11,926",0,0,N/E,0,"1,067",14,0,3,0,77,2,418,21,192,30,1,"1,184",10,"8,276",141,2,1,0,4,0,1,0,10,238,38,0,0,183,12,0,0,1,0,N/E,0
2022-05-26,"12,423",0,0,N/E,0,"1,108",19,0,0,0,64,2,408,25,251,24,1,"1,353",9,"8,424",155,3,4,1,2,0,0,0,5,280,33,0,0,239,13,0,0,0,0,N/E,0
2022-05-27,"10,811",0,0,N/E,0,"1,072",24,0,1,0,97,0,391,18,212,31,1,"1,387",14,"6,785",170,3,3,0,2,0,0,0,3,381,26,2,2,175,11,0,0,0,0,N/E,0
2022-05-28,"10,337",0,0,N/E,0,"1,101",20,0,0,0,67,0,354,22,164,18,0,962,0,"7,039",138,3,2,0,3,0,3,0,2,202,16,0,0,212,9,0,0,0,0,N/E,0
2022-05-29,"8,831",0,0,N/E,0,960,8,0,0,0,65,1,337,15,107,13,0,756,0,"6,011",125,2,2,0,5,0,0,0,7,221,9,0,1,178,8,0,0,0,0,N/E,0
2022-05-30,"12,377",0,0,N/E,0,"1,074",16,0,0,0,87,0,318,35,249,32,0,"1,387",3,"8,559",55,2,1,0,5,0,1,0,9,262,36,0,0,238,7,0,0,1,0,N/E,0
2022-05-31,"11,508",1,1,N/E,0,"1,189",21,1,0,0,83,0,408,22,286,37,0,"1,479",3,"7,248",138,1,1,0,13,0,0,0,6,219,33,0,0,309,7,0,2,0,0,N/E,0
2022-06-01,"12,894",1,0,N/E,0,"1,196",16,0,1,0,79,0,415,24,226,34,1,"1,405",3,"8,743",208,3,1,0,10,0,0,1,6,253,42,0,1,217,8,0,0,0,0,N/E,0
2022-06-02,"12,880",1,0,N/E,0,"1,042",25,0,0,0,92,0,373,24,244,25,0,"1,418",3,"8,852",189,7,0,1,9,0,2,0,2,272,29,1,1,253,14,0,0,1,0,N/E,0
2022-06-03,"11,765",1,0,N/E,0,"1,070",23,0,0,0,67,0,413,23,203,23,1,"1,263",2,"7,932",161,6,1,0,6,0,1,1,8,307,17,0,0,227,7,0,1,1,0,N/E,0
2022-06-04,"10,483",0,0,N/E,0,850,7,0,0,0,71,0,391,14,175,28,2,991,0,"7,472",10,0,0,0,9,0,0,0,5,233,19,0,0,201,5,0,0,0,0,N/E,0
2022-06-05,"8,374",0,0,N/E,0,"1,017",2,0,0,0,48,0,316,9,134,15,0,610,0,"5,746",107,0,3,1,6,0,0,0,6,156,25,0,1,165,7,0,0,0,0,N/E,0
2022-06-06,"12,871",0,0,N/E,0,"1,123",13,0,1,1,80,1,409,7,224,23,1,"1,180",3,"9,292",18,3,0,0,4,0,0,0,5,207,24,0,0,231,17,0,1,3,0,N/E,0
2022-06-07,"11,653",1,0,N/E,1,865,8,0,1,1,71,0,377,14,212,29,0,"1,270",6,"8,205",90,2,4,0,4,0,-1,0,8,237,43,0,1,194,8,1,0,0,1,N/E,0
2022-06-08,"11,524",0,0,N/E,0,700,18,0,0,0,74,0,417,7,207,22,0,"1,236",2,"8,182",161,4,3,1,7,0,0,0,10,235,26,0,0,197,15,0,0,0,0,N/E,0
2022-06-09,"10,991",0,1,N/E,1,563,12,0,0,0,67,0,393,10,219,31,0,"1,296",7,"7,813",76,2,1,1,5,0,0,1,8,253,22,0,0,192,17,0,0,0,0,N/E,0
2022-06-10,"12,164",2,0,N/E,0,580,13,0,1,0,72,0,448,26,247,28,0,"1,287",3,"8,796",17,2,2,1,3,0,0,0,3,314,37,0,0,270,9,0,1,2,0,N/E,0
2022-06-11,"10,025",0,0,N/E,0,534,12,0,0,0,64,0,390,10,211,23,0,952,1,"7,209",117,1,3,1,2,0,0,0,6,211,30,0,0,235,13,0,0,0,0,N/E,0
2022-06-12,"8,080",2,0,N/E,0,441,14,0,0,0,58,0,345,23,153,16,1,713,0,"5,805",125,0,0,1,6,0,0,0,5,155,30,0,0,180,7,0,0,0,0,N/E,0
2022-06-13,"12,117",0,0,N/E,0,552,20,0,2,0,92,0,397,29,213,41,0,"1,549",6,"8,661",12,2,1,0,6,0,0,0,5,233,51,2,0,221,20,1,0,0,1,N/E,0
2022-06-14,"12,552",0,0,N/E,0,619,28,0,0,0,78,0,412,33,222,37,0,"1,508",4,"8,995",8,2,1,0,1,0,0,0,14,311,38,0,0,226,14,1,0,0,0,N/E,0
2022-06-15,"11,289",0,1,N/E,0,631,22,0,0,0,93,2,413,19,286,44,0,"1,427",3,"7,704",15,4,2,0,6,0,1,0,6,306,25,0,0,270,7,1,0,0,0,N/E,1
2022-06-16,"12,210",0,0,N/E,0,633,18,0,0,0,94,0,449,23,244,37,1,"1,463",8,"8,534",11,2,1,0,2,0,0,0,7,368,44,0,0,260,10,0,0,1,0,N/E,0
2022-06-17,"11,592",1,1,N/E,0,600,26,0,1,0,82,0,438,22,275,32,0,"1,435",6,"7,890",58,3,1,0,4,0,0,0,8,393,50,0,0,244,17,0,1,3,1,N/E,0
2022-06-18,"9,668",2,0,N/E,0,607,13,0,0,0,62,2,381,16,186,20,0,905,1,"6,855",150,0,1,0,3,0,0,0,2,228,24,1,0,196,13,0,0,0,0,N/E,0
2022-06-19,"7,773",1,0,N/E,0,445,9,0,0,0,46,0,310,10,169,21,0,635,0,"5,665",106,0,0,1,4,0,0,0,2,156,22,0,0,163,8,0,0,0,0,N/E,0
2022-06-20,"11,805",0,1,N/E,0,716,20,0,0,0,86,0,425,17,232,33,0,"1,248",8,"8,493",16,1,2,0,6,0,0,0,9,224,31,0,0,224,12,1,0,0,0,N/E,0
2022-06-21,"11,378",1,0,N/E,0,645,15,0,0,0,71,1,369,15,254,36,0,"1,221",2,"8,096",104,3,4,0,9,0,1,0,5,250,46,1,0,206,20,1,0,2,0,N/E,0
2022-06-22,"11,002",0,0,N/E,0,623,16,0,0,0,85,1,355,17,218,42,0,"1,320",2,"7,727",90,2,3,0,3,0,0,0,5,229,33,0,0,223,6,0,0,1,1,N/E,0
2022-06-23,"11,345",2,0,N/E,0,563,20,0,0,0,93,0,319,16,247,24,0,"1,342",3,"8,048",105,5,3,0,9,0,0,2,6,274,33,0,0,216,12,1,1,0,1,N/E,0
2022-06-24,"12,041",1,0,N/E,0,645,20,0,0,0,73,0,409,13,186,33,1,"1,443",6,"8,494",33,2,1,1,4,0,0,0,4,416,30,0,0,210,12,2,0,2,0,N/E,0
2022-06-25,"9,163",0,0,N/E,0,609,13,0,0,0,50,0,374,16,138,20,0,829,0,"6,522",107,2,3,2,4,0,0,0,2,225,27,0,0,208,12,0,0,0,0,N/E,0
2022-06-26,"7,112",0,0,N/E,0,524,11,0,0,0,43,0,326,16,138,14,0,632,0,"4,907",92,0,1,0,7,0,0,0,3,214,14,0,0,159,9,0,1,1,0,N/E,0
2022-06-27,"10,883",1,0,N/E,0,689,17,0,0,0,86,0,323,8,210,23,0,"1,235",4,"7,778",12,0,4,0,3,0,0,1,9,258,32,0,0,175,10,0,0,4,1,N/E,0
2022-06-28,"11,748",0,0,N/E,0,696,9,0,0,1,65,0,369,9,245,32,0,"1,277",5,"8,474",65,1,3,0,5,0,2,0,7,242,22,0,0,198,19,0,2,0,0,N/E,0
2022-06-29,"11,844",1,0,N/E,1,716,13,0,0,0,87,0,350,38,255,36,0,"1,247",4,"8,446",82,2,0,2,-1,0,0,0,10,307,30,1,0,203,14,0,0,0,0,N/E,0
2022-06-30,"14,667",1,1,N/E,0,819,29,0,0,0,97,1,343,26,277,47,0,"1,458",3,"10,889",26,4,1,0,1,0,1,1,8,303,45,0,0,276,10,0,0,0,0,N/E,0
2022-07-01,"12,608",1,0,N/E,1,743,21,-1,0,0,108,1,397,24,236,29,0,"1,468",4,"8,921",-19,2,1,0,1,0,0,0,9,355,35,0,0,256,15,0,0,0,0,N/E,0
2022-07-02,"9,358",0,0,N/E,0,573,9,0,0,1,45,0,359,14,205,18,0,918,0,"6,461",102,1,2,1,3,0,0,0,5,432,21,0,0,172,16,0,0,0,0,N/E,0
2022-07-03,"8,252",-1,0,N/E,0,606,15,0,1,0,45,0,354,12,131,8,0,650,0,"5,861",112,1,0,1,4,0,0,0,2,277,22,0,1,141,9,0,0,0,0,N/E,0
2022-07-04,"11,988",1,0,N/E,0,771,16,0,1,0,74,0,358,15,197,30,1,"1,172",5,"8,714",12,2,0,0,6,0,0,0,4,374,32,0,0,186,16,0,0,1,0,N/E,0
2022-07-05,"11,861",1,0,N/E,0,749,9,0,0,0,83,0,387,12,188,23,0,"1,166",3,"8,710",55,4,3,0,1,0,0,0,4,257,26,0,1,161,15,0,1,1,0,N/E,1
2022-07-06,"10,828",0,0,N/E,0,705,11,0,1,1,70,0,370,12,195,26,0,"1,244",2,"7,581",94,2,1,0,3,0,-1,0,5,333,17,1,0,142,8,0,0,2,3,N/E,0
2022-07-07,"11,544",2,1,N/E,0,697,18,1,0,1,81,0,337,19,185,39,0,"1,294",2,"8,215",66,3,0,0,5,0,0,0,3,380,23,0,0,163,8,0,1,0,0,N/E,0
2022-07-08,"7,698",0,0,N/E,0,542,19,0,0,1,49,0,316,14,176,17,1,"1,057",2,"4,967",25,0,1,0,2,0,0,0,2,311,27,0,0,154,14,0,1,0,0,N/E,0
2022-07-09,"6,544",0,0,N/E,0,636,18,0,0,0,48,0,280,7,160,21,1,714,1,"4,114",126,-1,0,0,2,0,0,0,4,202,17,0,0,187,7,0,0,0,0,N/E,0
2022-07-10,"5,841",1,0,N/E,0,559,7,0,0,0,51,0,322,9,121,15,0,434,0,"3,864",75,2,0,0,0,0,0,0,4,169,20,0,0,175,13,0,0,0,0,N/E,0
2022-07-11,"8,463",2,0,N/E,1,525,11,0,0,0,54,0,280,11,167,31,0,868,2,"6,073",10,3,0,1,3,0,0,0,3,217,16,0,0,175,8,0,0,2,0,N/E,0
