,fecha,total_cuentas_validadas,ABC_capital,banco_actinver,banca_afirme,opciones_empresariales_del_Noreste,banco_autofin_méxico,banco_azteca,banco_del_bajío,banco_nacional_de_méxico,Banco_ahorro_Famsa,bancoppel,banco_bancrea,banco_nacional_del_ejército_fuerza_aérea_y_armada,bankaool,banco_mercantil_del_norte,banco_regional,banco_del_ahorro_nacional_y_servicios_financieros,bansi,banco_base,bbva_bancomer,banco_monex,cibanco,banco_compartamos,consubanco,fundación_dondé_banco,fincomún_servicios_financieros_comunitarios,hsbc_méxico,banco_inbursa,banco_inmobiliario_mexicano,intercam_banco,banco_invex,banca_mifel,banco_multiva,banco_pagatodo,banco_sabadell,banco_santander,scotiabank_inverlat,sistema_de_transferencias_y_pagos_stp,operadora_de_pagos_móviles_de_méxico,banco_ve_por_Mas
563,08/12/2021,14998,0,0,43,9,1,555,21,1840,0,2484,0,23,1,215,107,0,0,0,8862,1,0,8,0,0,0,270,48,0,6,0,4,0,6,0,258,225,11,0,0
564,09/12/2021,14119,0,2,42,10,0,537,13,1750,0,2353,0,18,1,251,88,0,0,0,8207,0,0,9,0,0,0,265,46,0,3,0,10,0,4,1,236,260,13,0,0
565,10/12/2021,14632,0,0,33,10,0,523,23,1774,0,1888,0,32,0,306,102,0,1,0,8916,1,1,7,0,0,0,399,47,0,2,0,1,0,9,0,265,264,26,0,2
566,11/12/2021,11806,0,0,23,0,1,447,11,1173,0,2453,0,15,0,162,69,0,0,0,6709,0,0,3,0,0,-1,256,33,0,3,1,2,0,7,0,240,190,9,0,0
567,12/12/2021,10112,0,1,18,1,0,440,9,845,0,2054,0,12,0,143,73,0,0,0,5908,0,0,2,1,0,1,192,17,0,2,0,1,0,5,0,251,128,8,0,0
568,13/12/2021,13259,0,1,39,2,0,508,9,1602,0,2367,0,29,2,249,94,0,0,0,7574,0,0,6,1,0,0,247,31,0,6,0,2,0,9,0,248,220,12,0,1
569,14/12/2021,15828,0,1,47,14,1,559,30,1913,0,2708,0,41,2,263,103,0,0,0,9255,1,2,6,0,0,3,289,27,0,1,0,2,0,10,0,315,224,11,0,0
570,15/12/2021,16494,0,1,39,7,0,613,20,1700,0,2871,0,40,2,307,103,0,0,0,9816,0,0,3,0,0,-1,351,36,0,2,1,2,0,4,0,341,230,6,0,0
571,16/12/2021,15215,0,0,26,1,1,476,17,1645,0,2731,0,21,3,252,78,0,0,0,8980,0,0,3,0,0,1,404,35,0,-1,0,3,0,5,0,289,238,7,0,0
572,17/12/2021,14037,0,0,25,6,1,492,19,1317,0,2066,0,15,2,196,85,0,0,0,8779,0,0,8,0,0,0,413,40,0,2,0,4,0,8,0,311,236,12,0,0
573,18/12/2021,11978,0,0,26,0,0,469,18,1180,0,2042,0,24,1,219,81,0,0,0,7184,0,0,3,0,0,1,243,22,0,2,0,1,0,2,0,253,197,10,0,0
574,19/12/2021,10538,0,1,12,0,0,455,10,945,0,2396,0,15,0,164,62,0,0,0,5853,0,0,3,0,0,0,275,11,0,1,0,1,0,7,0,202,119,5,0,1
575,20/12/2021,15520,0,0,38,6,1,552,21,1657,0,2706,0,20,2,248,84,0,0,0,9183,0,0,9,0,0,0,394,32,0,2,0,1,0,5,1,345,203,10,0,0
576,21/12/2021,14672,0,0,37,6,2,463,10,1652,0,2471,0,22,2,262,84,0,0,0,8769,0,0,5,1,0,0,338,32,0,1,0,5,0,6,0,287,211,6,0,0
577,22/12/2021,14178,0,0,35,10,2,474,12,1573,0,2383,0,25,2,186,93,0,0,0,8436,0,0,5,0,0,0,389,31,0,3,0,0,0,4,0,297,202,15,0,1
578,23/12/2021,14008,0,1,39,15,0,544,15,1649,0,2244,0,16,0,259,76,0,0,0,8283,0,0,8,0,0,0,287,30,0,5,0,5,0,6,0,309,206,11,0,0
579,24/12/2021,10885,0,0,22,4,1,464,18,1182,0,1829,0,22,1,161,68,0,0,0,6478,0,0,0,1,0,0,235,22,0,1,0,1,0,2,0,215,152,6,0,0
580,25/12/2021,6801,0,0,6,0,0,326,7,692,0,871,0,9,0,105,56,0,0,0,4354,0,0,3,1,0,-1,145,19,0,0,0,0,0,0,0,125,94,-11,0,0
581,26/12/2021,9361,0,0,5,0,1,427,11,861,0,1943,0,10,0,112,69,0,0,0,5466,0,0,5,0,0,0,136,11,0,2,0,0,0,2,0,162,108,30,0,0
582,27/12/2021,14525,0,0,22,1,0,465,14,1714,0,2607,0,17,0,211,96,0,0,0,8647,0,0,8,1,0,0,244,21,0,3,0,1,0,8,0,239,198,8,0,0
583,28/12/2021,14407,0,1,25,6,1,490,12,1709,0,2499,0,31,0,204,95,0,0,0,8611,0,0,6,0,0,1,254,35,0,0,0,0,0,6,2,251,163,5,0,0
584,29/12/2021,14541,0,0,33,4,0,483,10,1803,0,2547,0,40,1,226,95,0,0,0,8517,0,0,14,0,0,0,249,38,0,0,0,1,0,8,0,255,206,11,0,0
585,30/12/2021,12686,0,0,56,8,1,486,16,1829,0,2525,0,21,1,233,119,0,0,0,6522,0,1,2,0,0,1,322,49,0,0,0,1,0,-1,0,279,206,8,0,1
586,31/12/2021,12969,0,0,23,1,1,462,15,1357,0,1926,0,23,1,189,64,0,0,0,8298,1,0,5,0,0,0,196,35,0,2,0,1,0,0,0,216,145,8,0,0
587,01/01/2022,4699,0,1,6,0,0,337,8,658,0,746,0,10,0,110,54,0,0,0,2337,0,30,5,0,0,0,126,16,0,1,0,2,0,-2,0,139,102,13,0,0
588,02/01/2022,10928,0,0,16,1,0,449,14,973,0,2222,0,14,1,122,64,0,0,0,6477,0,0,3,0,0,0,192,19,0,1,0,1,0,-1,0,208,139,12,0,1
589,03/01/2022,13421,1,0,26,5,0,473,14,1768,0,3029,0,17,0,186,95,0,0,0,7027,0,1,7,0,0,0,267,37,0,0,1,2,0,-1,0,246,211,9,0,0
590,04/01/2022,14422,0,1,44,1,0,519,20,1698,0,2908,0,22,-1,200,102,0,0,0,8067,1,0,6,0,0,0,309,27,0,1,0,3,0,-2,0,291,198,7,0,0
591,05/01/2022,14508,0,2,46,4,1,439,17,1551,0,2806,0,31,2,217,107,0,0,0,8489,1,0,5,0,0,0,267,34,1,3,0,1,0,6,0,265,206,6,0,1
592,06/01/2022,13441,0,0,35,4,0,407,19,1592,0,2609,0,20,2,179,90,0,0,0,7732,0,0,4,1,0,0,241,42,0,2,0,2,0,10,0,246,199,5,0,0
593,07/01/2022,14156,0,0,19,5,1,409,20,1615,0,2666,0,24,2,185,96,0,0,0,8331,0,0,3,1,0,0,278,33,0,4,0,3,0,5,1,256,188,11,0,0
594,08/01/2022,11545,0,0,16,1,0,396,19,1050,0,2757,0,14,0,151,72,0,0,0,6520,0,0,5,1,0,0,168,13,0,1,0,1,0,7,0,198,147,8,0,0
595,09/01/2022,9393,0,0,8,0,0,431,17,805,0,2331,0,6,0,127,46,0,0,0,5050,0,0,1,0,0,0,241,18,0,2,0,0,0,10,0,154,138,8,0,0
596,10/01/2022,14268,0,0,34,4,0,436,14,1464,0,3061,0,13,1,187,107,0,0,0,8176,0,1,5,0,0,0,283,27,0,3,0,2,0,5,0,251,187,7,0,0
597,11/01/2022,13378,0,0,53,4,1,385,4,1380,0,2846,0,18,0,170,89,0,0,0,7777,0,0,3,0,0,0,216,20,0,3,0,1,0,8,0,219,176,5,0,0
598,12/01/2022,13773,0,0,26,9,1,396,12,1538,0,2842,0,10,3,205,142,0,1,0,8094,2,2,2,0,0,0,60,17,0,4,0,1,0,7,0,175,216,7,0,1
599,13/01/2022,15478,1,1,32,4,0,428,15,1695,0,3048,0,27,3,180,110,0,0,0,9219,1,0,4,0,0,0,234,26,0,2,0,0,0,7,1,210,222,8,0,0
600,14/01/2022,5898,0,1,28,3,3,453,14,1443,0,2594,0,23,2,242,120,0,0,0,101,0,0,4,0,0,0,324,32,0,2,0,0,0,1,0,249,249,11,0,-1
601,15/01/2022,13251,0,0,22,0,0,462,14,1084,0,3354,0,16,0,180,71,0,0,0,7381,0,0,3,0,0,0,255,24,0,1,0,2,0,5,0,218,148,11,0,0
602,16/01/2022,10436,0,0,11,0,1,388,16,862,0,3109,0,18,0,159,79,0,0,0,5410,0,0,5,0,0,0,183,20,0,0,0,0,0,3,0,20,149,3,0,0
603,17/01/2022,6864,0,1,39,4,1,448,21,1414,0,3702,0,16,0,199,128,0,0,0,309,0,0,7,0,0,0,315,28,0,4,0,1,0,8,0,13,196,9,0,1
604,18/01/2022,-84135,0,0,33,4,2,414,16,1463,0,3393,0,16,0,174,105,0,0,0,7754,0,0,5,0,0,0,244,28,0,2,0,0,0,8,0,-98011,200,15,0,0
605,19/01/2022,13646,0,0,40,7,2,390,9,1447,0,3287,0,18,2,184,107,0,0,0,7691,0,0,7,0,0,0,193,24,0,3,0,1,0,4,0,32,186,11,0,1
606,20/01/2022,14109,0,1,44,6,1,453,11,1456,0,3335,1,11,1,194,102,0,0,0,7723,0,1,2,0,0,0,222,20,0,0,0,1,0,8,0,273,233,10,0,0
607,21/01/2022,14521,0,0,56,5,1,438,15,1583,0,3178,0,17,0,210,103,0,0,0,8106,0,1,4,1,0,1,302,26,0,2,0,1,0,4,0,261,196,10,0,0
608,22/01/2022,11455,0,0,15,0,0,428,17,1038,0,3208,0,10,0,142,83,0,0,0,5885,0,0,9,0,0,0,211,19,0,1,0,1,0,3,1,214,161,9,0,0
609,23/01/2022,9914,0,0,9,0,0,353,6,864,0,2855,0,14,0,120,71,0,0,0,5110,0,0,3,0,0,0,174,15,0,2,0,1,0,4,1,176,121,15,0,0
610,24/01/2022,14777,0,0,19,2,0,469,6,1525,0,3490,1,13,0,148,94,0,0,0,8288,0,0,2,0,0,0,255,40,0,3,0,1,0,4,0,231,175,11,0,0
611,25/01/2022,14157,0,0,25,8,0,378,7,1485,0,3046,0,18,1,168,97,0,0,0,8170,0,0,10,0,0,0,257,28,0,5,0,4,0,1,0,237,200,12,0,0
612,26/01/2022,13379,0,0,25,5,1,370,12,1450,0,3026,0,19,1,132,124,0,0,0,7492,1,0,9,0,0,0,248,21,0,2,0,2,0,3,1,230,195,10,0,0
613,27/01/2022,14578,0,0,24,5,0,314,15,1674,0,3127,0,17,0,168,83,0,0,0,8352,1,2,4,0,0,1,265,16,0,3,0,2,0,9,0,249,240,5,0,2
614,28/01/2022,15039,0,0,32,8,1,505,25,1603,0,3090,0,20,4,271,74,0,0,0,8390,0,0,12,0,0,0,413,34,0,2,0,3,0,2,0,300,240,9,0,1
615,29/01/2022,12351,0,0,32,1,0,448,17,1162,0,3133,0,25,1,162,101,0,0,0,6556,0,0,4,0,0,0,236,20,0,0,0,0,0,10,0,246,187,9,0,1
616,30/01/2022,10817,0,0,22,0,0,323,6,1382,0,2819,0,24,1,168,79,0,0,0,5386,1,0,1,0,0,0,224,11,0,1,0,1,0,7,0,191,158,12,0,0
617,31/01/2022,14356,0,1,35,9,1,369,20,1750,0,3385,0,16,1,260,66,0,0,0,7665,0,0,5,0,0,0,259,35,0,5,0,3,0,6,0,387,73,5,0,0
618,01/02/2022,12644,0,0,40,0,-1,329,11,1900,0,3065,0,19,2,221,133,0,0,0,6109,0,2,3,0,0,0,256,28,0,0,0,3,0,12,0,283,223,5,0,1
619,02/02/2022,14533,0,0,33,8,1,410,20,1736,0,2983,1,14,4,206,100,0,0,0,8264,0,0,2,1,0,0,234,23,0,2,0,4,0,11,0,254,211,11,0,0
620,03/02/2022,14055,0,0,29,1,0,439,13,1790,0,2527,0,19,3,202,94,0,0,0,8175,0,0,7,0,0,0,263,-3,1,3,0,0,0,3,0,273,205,11,0,0
621,04/02/2022,14120,0,0,27,8,1,416,13,1769,0,2107,0,26,0,249,101,0,0,0,8570,0,0,7,1,0,0,298,28,0,1,1,0,0,1,0,275,214,7,0,0
622,05/02/2022,9807,0,0,12,0,1,401,18,823,0,1855,0,16,1,158,79,0,0,0,6456,0,0,4,1,0,0,202,21,0,6,0,1,0,7,0,-414,152,7,0,0
623,06/02/2022,-163017,0,0,12,1,0,351,8,1104,0,991,0,15,0,123,62,0,0,0,5353,0,0,1,0,0,0,-171395,18,0,1,1,1,0,6,0,187,129,14,0,0
624,07/02/2022,2130,0,0,15,0,0,403,8,1329,0,1128,0,11,0,-7412,65,0,0,0,5833,0,0,3,0,0,0,333,17,0,1,0,2,0,11,0,221,157,5,0,0
625,08/02/2022,11792,0,0,38,6,1,430,10,1587,0,902,0,23,0,153,71,0,0,0,7782,0,0,5,0,0,0,344,34,0,2,0,0,0,6,0,237,152,9,0,0
626,09/02/2022,183183,0,0,28,6,0,444,21,1630,0,800,0,11,0,190,75,0,0,0,7990,0,0,1,0,0,0,171496,35,0,1,0,4,0,3,0,227,211,9,0,1
627,10/02/2022,12415,0,0,25,3,0,404,13,1804,0,739,0,17,1,170,80,0,0,0,8379,0,0,2,0,0,0,272,34,0,2,1,2,0,5,2,228,219,12,0,1
628,11/02/2022,12784,0,0,24,3,1,442,10,1606,0,709,0,12,0,205,79,0,0,0,8813,0,0,8,0,0,0,313,32,0,2,0,2,0,3,0,290,218,11,0,1
629,12/02/2022,10538,0,0,12,0,0,457,11,1123,0,751,0,8,2,141,99,0,0,0,7263,1,1,7,0,0,0,210,23,0,0,0,2,0,6,0,234,173,14,0,0
630,13/02/2022,8452,0,0,15,0,0,400,6,777,0,694,0,18,0,121,81,0,0,0,5774,0,1,4,1,0,0,150,16,1,2,0,1,0,3,0,214,163,10,0,0
631,14/02/2022,11180,0,0,19,3,1,437,12,1428,0,710,0,32,1,222,88,0,0,0,8860,0,0,7,1,0,0,251,34,0,-1358,0,7,0,1,1,226,191,6,0,0
632,15/02/2022,13302,0,0,24,5,2,502,20,1594,0,794,0,24,0,201,122,0,0,0,9154,0,1,4,1,0,0,248,35,1,0,0,0,0,2,0,289,275,4,0,0
633,16/02/2022,20709,0,0,33,5,1,533,16,1675,0,844,0,19,2,7778,116,0,0,0,8837,0,0,10,0,0,0,263,33,0,0,0,0,0,2,0,287,247,7,0,1
634,17/02/2022,12236,0,0,25,2,-1,513,11,1640,0,742,0,10,1,255,101,0,0,0,8021,0,0,6,0,0,0,281,33,1,2,1,1,0,-1,0,364,213,15,0,0
635,18/02/2022,13599,0,1,30,5,0,602,9,1547,0,746,1,7,0,285,107,0,0,0,7891,0,0,8,0,0,0,315,28,0,1358,0,4,0,2,0,414,230,9,0,0
636,19/02/2022,8650,0,0,13,1,1,449,9,644,0,732,0,11,0,169,78,0,0,0,5846,0,0,5,1,0,0,195,17,0,3,0,5,0,0,0,272,195,4,0,0
637,20/02/2022,7825,0,0,13,0,0,453,11,524,0,714,0,14,1,140,69,0,0,0,5306,0,0,6,0,0,0,145,15,0,0,0,1,0,5,0,240,160,8,0,0
638,21/02/2022,11173,0,0,25,9,1,495,14,868,0,925,0,14,1,204,94,0,0,0,7772,0,0,9,0,0,0,200,30,0,5,0,1,0,6,0,257,227,12,0,4
639,22/02/2022,10854,0,0,25,6,0,507,13,865,0,757,0,14,0,188,84,0,0,0,7659,0,1,8,0,0,0,234,24,2,2,0,2,0,4,0,236,208,15,0,0
640,23/02/2022,10444,1,1,32,11,0,472,16,894,0,538,0,10,0,174,86,0,0,0,7505,0,0,3,0,0,0,198,33,1,0,0,1,0,5,0,240,209,12,0,2
641,24/02/2022,10760,1,0,25,3,0,467,14,866,0,714,0,20,1,241,83,0,0,0,7485,0,0,9,0,0,0,249,32,2,1,0,2,0,4,0,272,256,13,0,0
642,25/02/2022,12027,1,1,26,8,1,528,16,1079,0,729,0,18,0,230,83,0,0,0,8392,0,0,9,0,0,0,335,27,0,2,0,1,0,1,1,283,243,12,0,1
643,26/02/2022,9549,0,0,23,0,0,471,21,1124,0,720,0,28,0,202,79,0,0,0,6163,0,0,2,0,0,0,205,19,0,0,0,1,0,3,0,268,213,7,0,0
644,27/02/2022,8298,1,1,9,1,0,403,7,905,0,745,0,13,0,139,66,0,0,0,5417,0,0,7,0,0,0,173,19,1,1,0,1,0,6,0,209,164,9,0,1
645,28/02/2022,6855,0,1,35,3,0,356,15,1179,0,759,0,29,0,239,110,0,0,0,3376,0,0,6,0,0,0,288,38,2,5,1,3,0,7,0,338,64,1,0,0
646,01/03/2022,4545,0,0,39,6,2,487,18,1539,0,823,0,27,1,209,90,0,0,0,482,0,0,4,0,0,0,255,22,11,5,0,1,0,15,0,272,233,3,0,1
647,02/03/2022,11778,0,0,28,2,1,465,14,1503,0,830,0,22,1,190,89,0,1,0,7964,0,0,6,1,0,0,223,29,5,2,0,1,0,-1,-73,273,192,10,0,0
648,03/03/2022,11851,0,0,30,3,1,420,9,1603,0,774,0,25,0,196,91,0,0,0,7950,0,0,8,0,0,0,245,37,1,6,0,0,0,4,0,218,219,11,0,0
649,04/03/2022,12324,0,0,30,10,0,388,21,1426,0,776,0,22,2,213,76,0,0,0,8438,1,0,7,0,0,0,314,35,2,4,2,2,0,14,0,300,230,10,0,1
650,05/03/2022,9064,0,0,22,2,1,418,11,1108,0,884,0,10,0,165,84,0,0,0,5714,0,0,6,0,0,0,191,17,1,2,0,0,0,8,0,236,181,3,0,0
651,06/03/2022,8134,1,0,10,0,0,417,8,812,0,739,0,15,0,119,69,0,0,0,5422,0,0,4,0,0,0,160,21,0,0,3,1,0,2,0,187,138,6,0,0
652,07/03/2022,12444,0,0,38,5,0,444,10,1462,0,915,0,20,-3,192,78,0,1,0,8603,0,0,6,0,0,0,200,28,1,-1,0,0,0,3,0,238,197,7,0,0
653,08/03/2022,12378,2,0,34,4,0,388,12,1427,0,877,1,13,-1,209,95,0,0,0,8662,0,0,3,0,0,0,182,35,3,3,0,4,0,6,0,227,181,11,0,0
654,09/03/2022,109269,3,0,15,8,0,470,15,1516,0,839,0,12,1,172,71,0,0,0,8628,0,0,3,0,0,0,193,28,2,0,0,0,0,6,1,97062,211,13,0,0
655,10/03/2022,-1074098,1,0,25,6,0,421,10,-1085669,0,896,0,13,1,233,92,0,-15,0,9110,0,1,3,0,0,3,263,35,3,4,0,0,0,3,0,249,203,9,0,2
656,11/03/2022,1101437,0,0,36,6,1,468,16,1088807,0,921,0,17,0,229,103,0,0,0,10079,0,0,6,0,0,0,272,36,0,6,0,3,0,3,0,218,203,7,0,0
657,12/03/2022,10663,0,0,17,0,0,408,14,1066,0,861,0,16,0,152,87,0,0,0,7406,0,0,1,-1,0,0,207,23,1,2,0,0,0,3,0,221,169,10,0,0
658,13/03/2022,8866,1,0,16,0,0,418,9,838,0,842,0,25,0,119,54,0,0,0,6053,0,0,3,0,0,0,168,20,1,1,0,1,0,1,0,168,117,10,0,1
659,14/03/2022,13625,0,0,25,5,0,366,12,1400,0,1050,1,28,0,191,81,0,0,0,9703,2,0,6,0,0,0,273,34,1,1,0,2,0,2,0,236,201,5,0,0
660,15/03/2022,15174,0,0,34,3,0,445,25,1590,0,1003,1,31,1,239,116,0,0,0,10741,0,0,4,0,0,0,315,32,0,3,0,3,-1,4,73,261,246,5,0,0
661,16/03/2022,13410,0,0,41,15,0,469,19,1409,0,1048,0,35,0,200,107,0,15,2,9240,0,1,8,0,0,3,252,15,1,4,1,2,0,5,0,267,236,15,0,0
662,17/03/2022,13195,0,0,37,4,1,406,12,1470,0,1021,0,21,0,222,97,0,0,1,9098,0,0,6,0,0,0,275,36,0,4,0,2,0,5,1,209,252,13,0,2
663,18/03/2022,12443,0,0,32,5,1,404,24,1476,0,956,1,19,0,227,80,0,0,0,8430,0,0,3,0,0,0,304,21,0,1,1,1,0,2,0,217,234,3,0,1
664,19/03/2022,10188,0,0,9,1,1,428,12,1032,0,946,0,13,1,170,65,0,0,0,6896,0,0,4,0,0,0,210,-2,1,0,0,1,0,-1,0,207,184,10,0,0
665,20/03/2022,8277,1,1,13,0,0,455,10,675,0,882,0,7,0,163,58,0,0,0,5519,0,0,2,0,0,0,169,0,1,1,0,2,0,0,0,191,124,3,0,0
666,21/03/2022,9572,1,0,15,6,0,427,7,925,0,1094,0,17,0,151,55,0,0,0,6337,0,0,5,0,0,0,188,0,0,3,0,1,0,0,0,170,163,7,0,0
667,22/03/2022,11946,0,0,22,13,0,422,10,1265,0,1003,0,20,1,172,82,0,0,0,8319,0,0,5,1,0,2,173,19,0,1,0,2,0,0,0,222,187,5,0,0
668,23/03/2022,12311,0,0,22,6,0,416,11,1396,0,974,0,15,4,192,80,0,0,0,8522,0,0,3,0,0,3,201,38,0,2,0,1,0,10,0,202,202,11,0,0
669,24/03/2022,12404,1,0,23,4,0,434,7,1514,0,1014,0,16,0,219,95,0,0,0,8372,0,1,9,0,0,2,249,23,2,4,0,0,0,6,1,199,201,7,0,1
670,25/03/2022,12843,1,1,32,6,3,456,17,1656,0,983,0,19,0,231,101,0,0,0,8556,0,0,12,0,0,1,313,28,1,2,0,2,0,7,0,213,192,9,0,1
671,26/03/2022,10494,0,0,12,0,0,412,6,964,0,1023,0,16,0,172,79,0,0,0,7031,0,0,4,1,0,0,217,19,2,0,1,2,0,3,0,187,335,8,0,0
672,27/03/2022,7993,1,0,12,1,0,393,6,667,0,896,0,12,0,162,70,0,0,0,5082,0,0,1,0,0,1,142,17,0,0,0,1,0,2,0,174,346,7,0,0
673,28/03/2022,12860,1,0,25,6,0,441,11,1319,0,1163,0,18,0,232,86,0,0,0,8549,0,1,5,0,0,0,236,26,0,2,0,2,0,4,0,218,514,1,0,0
674,29/03/2022,12631,1,1,18,2,0,430,19,1349,0,1024,0,38,2,225,96,0,0,0,8495,0,0,4,0,0,0,213,47,0,4,0,1,0,3,0,233,416,10,0,0
675,30/03/2022,14571,0,0,23,0,1,511,15,1622,0,1209,0,34,0,288,91,0,0,0,9720,0,0,4,0,0,1,332,40,1,4,0,3,0,5,0,251,409,7,0,0
676,31/03/2022,13827,0,0,30,0,1,511,16,1525,0,1225,-1,25,0,347,112,0,1,0,8772,0,0,1,0,0,1,434,44,1,4,0,4,0,-1,0,379,382,14,0,0
677,01/04/2022,2496,0,0,26,0,0,517,11,1745,0,813,0,22,0,283,99,0,0,0,-2090,0,0,8,0,0,5,405,26,0,5,0,-1,0,10,0,304,303,5,0,0
678,02/04/2022,12012,0,0,18,-1,0,413,16,1101,0,1210,0,17,0,201,90,0,0,0,8166,0,0,6,2,0,0,250,25,0,1,0,1,0,1,0,267,207,21,0,0
679,03/04/2022,8754,1,0,12,0,0,375,11,738,0,907,0,16,0,153,67,0,0,0,5931,0,0,2,0,0,0,190,18,0,1,2,1,0,3,0,156,162,8,0,0
680,04/04/2022,12896,0,0,24,0,0,420,16,1371,0,1208,0,14,0,247,93,0,0,0,8803,0,0,1,3,0,1,214,34,3,4,0,0,0,3,0,208,226,2,0,1
681,05/04/2022,11917,2,1,29,-3,0,437,14,1400,0,1126,0,22,0,204,116,0,0,0,7841,0,0,3,0,0,1,224,23,0,4,0,1,0,5,0,216,241,10,0,0
682,06/04/2022,12487,1,0,29,-2,0,414,21,1429,0,1100,0,9,0,252,88,0,0,0,8340,0,0,2,0,0,3,251,36,0,1,1,1,0,6,2,223,263,16,0,1
683,07/04/2022,12107,0,0,18,-1,0,386,13,1482,0,998,0,13,1,231,74,0,0,0,8179,0,0,5,0,0,1,245,34,3,1,0,1,0,7,0,187,228,1,0,0
684,08/04/2022,12108,3,0,22,10,0,410,21,1417,0,1097,0,-1,1,279,77,0,0,0,7978,0,0,1,0,0,0,280,30,0,2,0,0,0,7,0,263,207,4,0,0
685,09/04/2022,10034,1,0,15,3,0,390,7,963,0,1191,0,-1,0,176,72,0,0,0,6535,0,0,5,0,0,0,210,23,0,4,0,1,0,2,0,233,187,17,0,0
686,10/04/2022,7738,0,0,10,0,0,281,12,645,0,872,0,-1,0,124,83,0,0,0,5195,0,0,5,0,0,0,173,12,1,1,0,0,0,1,0,188,128,8,0,0
687,11/04/2022,12443,0,0,26,7,0,387,7,1256,0,1318,0,0,0,182,78,0,0,0,8493,0,0,6,0,0,1,219,34,2,2,0,2,0,1,0,207,207,8,0,0
688,12/04/2022,12585,0,0,28,3,2,452,17,1489,0,1235,0,15,0,193,80,0,0,0,8318,0,1,4,1,0,0,262,25,1,1,0,1,0,1,1,226,214,14,0,1
689,13/04/2022,3878,2,0,37,9,0,438,26,1700,0,1079,0,41,0,261,99,0,0,0,-728,0,2,6,1,0,0,327,43,2,1,0,6,0,5,0,265,247,7,0,2
690,14/04/2022,6099,0,0,25,0,1,435,24,1100,0,1087,0,33,0,202,72,0,0,0,2358,0,0,4,2,0,0,263,24,0,0,0,5,0,3,0,263,178,20,0,0
691,15/04/2022,9098,3,0,12,0,0,417,11,937,0,923,0,24,0,175,82,0,0,0,5895,0,0,2,0,0,0,229,18,0,1,0,0,0,3,0,186,163,17,0,0
692,16/04/2022,8529,0,0,21,0,2,390,13,804,0,1092,0,14,0,149,59,0,0,0,5432,0,0,4,0,0,0,187,13,1,2,2,0,0,1,0,194,139,10,0,0
693,17/04/2022,7708,3,0,11,0,1,362,8,624,0,886,0,13,0,157,46,0,0,0,5108,0,0,5,2,0,0,181,10,0,0,1,0,0,3,0,152,121,14,0,0
694,18/04/2022,11418,2,0,36,4,0,366,22,548,0,1166,0,13,-1,184,88,0,0,0,8358,0,0,8,0,0,0,234,23,0,1,0,3,0,3,0,237,125,-2,0,0
695,19/04/2022,18907,1,1,23,8,1,459,16,1672,0,1453,0,12,0,226,92,0,0,0,14090,0,1,3,0,0,1,259,31,0,1,0,0,0,4,0,324,219,9,0,1
696,20/04/2022,6548,1,0,31,3,0,420,14,1422,0,1329,0,24,0,251,90,0,0,0,2305,1,4,5,0,0,1,264,18,0,4,0,4,0,3,1,182,157,14,0,0
697,21/04/2022,12798,2,0,44,4,0,389,17,1596,0,1273,0,17,0,252,89,0,0,1,8341,0,0,6,0,0,1,313,20,0,0,-1,0,0,3,0,219,199,12,0,1
698,22/04/2022,12200,1,0,30,7,1,437,14,1515,0,1160,0,18,0,261,89,0,0,0,7815,0,0,3,1,0,0,370,34,1,3,2,3,0,3,0,239,178,13,0,2
699,23/04/2022,8584,2,0,17,1,0,393,10,821,0,1097,0,14,0,181,69,0,0,0,5371,0,0,4,1,0,0,227,30,0,2,0,1,0,4,0,190,138,11,0,0
700,24/04/2022,7040,3,0,32,0,0,343,5,593,0,985,0,18,0,144,59,0,0,0,4352,0,0,4,0,0,0,187,19,0,2,0,1,0,1,0,162,118,12,0,0
701,25/04/2022,10844,0,1,30,7,0,375,10,1283,0,1181,0,16,0,203,85,0,0,0,6963,0,0,2,0,0,0,267,31,0,2,0,2,0,6,0,199,169,9,0,3
702,26/04/2022,11499,4,0,36,2,0,489,10,1311,0,1084,0,25,0,199,121,0,0,0,7563,0,0,4,0,0,1,225,30,1,1,0,4,0,6,0,206,165,12,0,0
703,27/04/2022,12018,1,0,41,3,0,398,17,1342,0,1077,0,15,2,243,90,0,0,0,8131,0,0,8,0,0,0,217,29,0,6,0,0,0,1,0,219,170,8,0,0
704,28/04/2022,10847,3,1,27,2,0,389,19,1406,0,934,1,28,0,246,97,0,1,0,6843,0,0,2,0,0,0,353,35,1,0,5,1,0,0,0,266,180,7,0,0
705,29/04/2022,6270,2,0,35,6,3,298,32,1334,0,756,0,43,0,274,92,0,0,0,2436,0,0,3,0,1,0,363,33,1,3,0,4,0,1,1,357,179,11,0,2
706,30/04/2022,5712,1,0,19,0,0,321,13,789,0,932,0,14,0,190,85,0,0,0,2661,0,0,4,1,0,-1,248,26,0,0,0,0,0,0,0,252,145,12,0,0
707,01/05/2022,6635,0,0,18,1,0,291,16,687,0,901,0,7,0,165,75,0,0,0,3916,1,0,2,0,0,0,181,27,0,0,0,3,0,2,0,195,139,8,0,0
708,02/05/2022,9638,0,0,32,5,1,348,26,1043,0,1159,0,14,0,188,110,0,0,0,6055,1,0,5,1,0,1,295,21,0,4,0,2,0,4,0,312,-7,16,0,2
